# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.112        0.000       55.039      898.750
       0.112        0.000       55.164      898.824
       0.113        0.000       55.164      898.824
       0.114        0.000       55.164      898.910
       0.114        0.000       55.414      899.375
       0.115     1655.600       55.414      899.117
       0.115        0.000       55.539      899.645
       0.116        0.000       55.664      899.789
       0.116        0.000       55.914      899.926
       0.117        0.000       55.914      899.926
       0.117        0.000       55.914      900.270
       0.118        0.000       56.164      900.219
       0.118        0.000       56.164      900.219
       0.119        0.000       56.289      900.562
       0.119        0.000       56.289      900.305
       0.120        0.000       56.414      900.441
       0.121        0.000       56.539      900.516
       0.121        0.000       56.539      900.516
       0.122        0.000       56.539      900.988
       0.123     1578.300       56.539      900.730
       0.123        0.000       56.664      900.844
       0.124        0.000       56.664      900.840
       0.124        0.000       56.789      901.203
       0.125        0.000       57.039      901.410
       0.126        0.000       57.039      901.152
       0.126        0.000       57.164      901.152
       0.127        0.000       57.414      901.703
       0.128        0.000       57.414      901.445
       0.129        0.000       57.539      901.789
       0.129        0.000       57.789      901.949
       0.130        0.000       57.789      901.816
       0.131        0.000       57.789      901.816
       0.132        0.000       58.039      902.367
       0.133        0.000       58.164      902.109
       0.133        0.000       58.164      902.109
       0.134        0.000       60.223      902.453
       0.135        0.000       60.473      902.402
       0.136        0.000       60.473      902.402
       0.137     1244.300       60.598      902.559
       0.137        0.000       60.848      907.145
       0.138        0.000       60.848      907.145
       0.139     1368.600       60.973      907.227
       0.140        0.000       61.098      907.227
       0.140        0.000       61.348      907.699
       0.141        0.000       61.348      907.441
       0.142        0.000       61.723      907.441
       0.143        0.000       62.098      907.918
       0.144        0.000       62.098      908.043
       0.144      995.400       62.223      908.250
       0.145        0.000       62.223      908.332
       0.146        0.000       62.223      908.332
       0.147        0.000       62.348      908.676
       0.148        0.000       62.598      908.625
       0.149        0.000       62.598      908.625
       0.149        0.000       62.723      908.711
       0.150        0.000       62.973      908.922
       0.151        0.000       62.973      908.922
       0.152        0.000       62.973      909.004
       0.153        0.000       63.223      909.215
       0.153        0.000       63.223      909.215
       0.154        0.000       63.348      909.301
       0.155        0.000       63.598      909.641
       0.156        0.000       63.598      909.508
