# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.138        0.000       57.500      470.051
       0.138        0.000       57.625      470.180
       0.139        0.000       57.625      470.312
       0.139        0.000       57.750      470.441
       0.140        0.000       57.875      470.570
       0.140        0.000       58.125      470.836
       0.141        0.000       58.125      470.836
       0.142     1740.800       58.250      470.836
       0.142        0.000       58.375      470.977
       0.143        0.000       58.500      471.238
       0.143        0.000       58.625      471.367
       0.144        0.000       58.750      471.500
       0.145        0.000       58.875      471.629
       0.145        0.000       59.000      471.758
       0.146        0.000       59.250      472.016
       0.146        0.000       59.375      472.145
       0.147        0.000       59.500      472.277
       0.148        0.000       59.625      472.406
       0.148        0.000       60.000      472.793
       0.149     1699.400       60.000      472.793
       0.149        0.000       60.125      472.922
       0.150        0.000       60.250      472.922
       0.150        0.000       60.250      473.047
       0.151        0.000       60.250      473.047
       0.152        0.000       60.250      473.047
       0.152        0.000       60.250      473.047
       0.153        0.000       60.250      473.047
       0.153        0.000       60.250      473.047
       0.154        0.000       60.250      473.047
       0.154        0.000       60.250      473.047
       0.155     1829.700       60.250      473.047
       0.156        0.000       60.250      473.047
       0.156        0.000       60.250      473.047
       0.157        0.000       60.250      473.047
       0.157        0.000       60.250      473.047
       0.158        0.000       60.250      473.047
       0.158        0.000       60.250      473.047
       0.159        0.000       60.250      473.047
       0.159        0.000       60.250      473.047
       0.160        0.000       60.250      473.047
       0.160        0.000       60.250      473.047
       0.161        0.000       60.250      473.047
       0.161        0.000       60.250      473.047
       0.162        0.000       60.250      473.047
       0.163        0.000       60.250      473.047
       0.163     1523.800       60.250      473.047
       0.164        0.000       60.250      473.047
       0.165        0.000       60.250      473.047
       0.165        0.000       60.250      473.047
       0.166        0.000       60.250      473.047
       0.166        0.000       60.250      473.047
       0.167        0.000       60.250      473.047
       0.167        0.000       60.250      473.047
       0.168        0.000       60.250      473.047
       0.168        0.000       60.250      473.047
       0.169        0.000       60.250      473.047
       0.169        0.000       60.250      473.047
       0.170        0.000       60.250      473.047
       0.170        0.000       60.250      473.047
       0.171        0.000       60.250      473.047
       0.172        0.000       60.250      473.047
       0.172        0.000       60.250      473.047
       0.173        0.000       60.250      473.047
       0.173     1641.900       60.250      473.047
       0.174        0.000       60.250      473.047
       0.175        0.000       60.250      473.047
       0.175        0.000       60.250      473.047
       0.176        0.000       60.250      473.047
       0.176        0.000       60.250      473.047
       0.177        0.000       60.250      473.047
       0.177        0.000       60.250      473.047
       0.178        0.000       60.250      473.047
       0.178        0.000       60.250      473.047
       0.179        0.000       60.250      473.047
       0.179        0.000       60.250      473.047
       0.180        0.000       60.250      473.047
       0.180        0.000       60.250      473.047
       0.181        0.000       60.250      473.047
       0.181        0.000       60.250      473.047
       0.182        0.000       60.250      473.047
       0.183        0.000       60.250      473.047
       0.183     1718.100       60.250      473.047
       0.184        0.000       60.250      473.047
       0.184        0.000       60.250      473.047
       0.185        0.000       60.250      473.047
       0.185        0.000       60.250      473.047
       0.186        0.000       60.250      473.047
       0.186        0.000       60.250      473.047
       0.187        0.000       60.250      473.047
       0.187        0.000       60.250      473.047
       0.188        0.000       60.250      473.047
       0.188        0.000       60.250      473.047
       0.189        0.000       60.250      473.047
       0.190        0.000       60.250      473.047
       0.190        0.000       60.250      473.047
       0.191     1543.400       60.250      473.047
       0.191        0.000       60.250      473.047
       0.192        0.000       60.250      473.047
       0.192        0.000       60.250      473.047
       0.193        0.000       60.250      473.047
       0.193        0.000       60.250      473.047
       0.194        0.000       60.250      473.047
       0.195        0.000       60.250      473.047
       0.195        0.000       60.250      473.047
       0.196        0.000       60.250      473.047
       0.196        0.000       60.250      473.047
       0.197        0.000       60.250      473.047
       0.197        0.000       60.250      473.047
       0.198        0.000       60.250      473.047
       0.198        0.000       60.250      473.047
       0.199     1747.000       60.250      473.047
       0.199        0.000       60.250      473.047
       0.200        0.000       60.250      473.047
       0.200        0.000       60.250      473.047
       0.201        0.000       60.250      473.047
       0.202        0.000       60.250      473.047
       0.202        0.000       60.250      473.047
       0.203        0.000       60.250      473.047
       0.203        0.000       60.250      473.047
       0.204        0.000       60.250      473.047
       0.204        0.000       60.250      473.047
       0.205        0.000       60.250      473.047
       0.205        0.000       60.250      473.047
       0.206        0.000       60.250      473.047
       0.206        0.000       60.250      473.047
       0.207     1448.000       60.250      473.047
       0.208        0.000       60.250      473.047
       0.208        0.000       60.375      473.047
       0.209        0.000       60.375      473.047
       0.209        0.000       60.375      473.047
       0.210        0.000       60.375      473.047
       0.210        0.000       60.375      473.047
       0.211        0.000       60.375      473.047
       0.211        0.000       60.375      473.047
       0.212        0.000       60.375      473.047
       0.213        0.000       60.375      473.047
       0.213        0.000       60.375      473.047
       0.214        0.000       60.375      473.047
       0.214        0.000       60.375      473.047
       0.215        0.000       60.375      473.047
       0.215        0.000       60.375      473.047
       0.216        0.000       60.375      473.047
       0.216        0.000       60.375      473.047
       0.217     1969.000       60.375      473.047
       0.217        0.000       60.375      473.047
       0.218        0.000       60.375      473.047
       0.218        0.000       60.375      473.047
       0.219        0.000       60.375      473.047
       0.219        0.000       60.375      473.047
       0.220        0.000       60.375      473.047
       0.220        0.000       60.375      473.047
       0.221        0.000       60.375      473.047
       0.222        0.000       60.375      473.047
       0.222        0.000       60.375      473.047
       0.223        0.000       60.375      473.047
       0.223        0.000       60.375      473.047
       0.224        0.000       60.375      473.047
       0.224        0.000       60.375      473.047
       0.225        0.000       60.375      473.047
       0.225        0.000       60.375      473.047
       0.226        0.000       60.375      473.047
       0.226        0.000       60.375      473.047
       0.227        0.000       60.375      473.047
       0.227        0.000       60.375      473.047
       0.228        0.000       60.375      473.047
       0.228        0.000       60.375      473.047
       0.229        0.000       60.375      473.047
       0.229        0.000       60.375      473.047
       0.230        0.000       60.375      473.047
       0.230        0.000       60.375      473.047
       0.231        0.000       60.375      473.047
       0.232        0.000       60.375      473.047
       0.232        0.000       60.375      473.047
       0.233        0.000       60.375      473.047
       0.233        0.000       60.375      473.047
       0.234        0.000       60.375      473.047
       0.234        0.000       60.375      473.047
       0.235     1752.300       60.375      473.047
       0.235        0.000       60.375      473.047
       0.236        0.000       60.375      473.047
       0.236        0.000       60.375      473.047
       0.237        0.000       60.375      473.047
       0.237        0.000       60.375      473.047
       0.238        0.000       60.375      473.047
       0.238        0.000       60.375      473.047
       0.239        0.000       60.375      473.047
       0.240        0.000       60.375      473.047
       0.240        0.000       60.375      473.047
       0.241        0.000       60.375      473.047
       0.241        0.000       60.375      473.047
       0.242        0.000       60.375      473.047
       0.242        0.000       60.375      473.047
       0.243     1781.800       60.375      473.047
       0.243        0.000       60.375      473.047
       0.244        0.000       60.375      473.047
       0.244        0.000       60.375      473.047
       0.245        0.000       60.375      473.047
       0.245        0.000       60.375      473.047
       0.246        0.000       60.375      473.047
       0.246        0.000       60.375      473.047
       0.247        0.000       60.375      473.047
       0.247        0.000       60.375      473.047
       0.248        0.000       60.375      473.047
       0.249        0.000       60.375      473.047
       0.249        0.000       60.375      473.047
       0.250        0.000       60.375      473.047
       0.250        0.000       60.375      473.047
       0.251     1422.500       60.375      473.047
       0.251        0.000       60.375      473.047
       0.252        0.000       60.375      473.047
       0.252        0.000       60.375      473.047
       0.253        0.000       60.375      473.047
       0.253        0.000       60.375      473.047
       0.254        0.000       60.375      473.047
       0.255        0.000       60.375      473.047
       0.255        0.000       60.375      473.047
       0.256        0.000       60.375      473.047
       0.256        0.000       60.375      473.047
       0.257        0.000       60.375      473.047
       0.257        0.000       60.375      473.047
       0.258        0.000       60.375      473.047
       0.258        0.000       60.375      473.047
       0.259        0.000       60.375      473.047
       0.259        0.000       60.375      473.047
       0.260        0.000       60.375      473.047
       0.260        0.000       60.375      473.047
       0.261        0.000       60.375      473.047
       0.261        0.000       60.375      473.047
       0.262        0.000       60.375      473.047
       0.262     1974.100       60.375      473.047
       0.263        0.000       60.375      473.047
