# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       0.138        0.000       61.000      681.410
       0.139        0.000       61.625      682.184
       0.139     1070.100       61.875      682.312
       0.140        0.000       62.000      682.441
       0.141        0.000       62.125      682.703
       0.142        0.000       62.375      682.832
       0.143        0.000       62.625      683.094
       0.144        0.000       62.750      683.230
       0.145        0.000       63.000      683.488
       0.146        0.000       63.125      683.750
       0.147        0.000       63.375      684.008
       0.148     2140.000       63.625      684.266
       0.149        0.000       63.750      684.402
       0.150        0.000       64.000      684.660
       0.150        0.000       64.625      685.305
       0.151        0.000       64.750      685.441
       0.152        0.000       65.000      685.699
       0.153        0.000       65.125      685.828
       0.154        0.000       65.375      685.957
       0.155        0.000       65.500      686.215
       0.156        0.000       65.750      686.344
       0.157        0.000       66.000      686.730
       0.158        0.000       66.000      686.859
       0.159        0.000       66.250      687.125
       0.160        0.000       66.500      687.383
       0.161     1094.700       66.625      687.383
       0.162        0.000       67.000      687.898
       0.163        0.000       67.500      688.418
       0.163        0.000       67.625      688.547
       0.164        0.000       67.875      688.676
       0.165        0.000       68.000      688.934
       0.166        0.000       68.250      689.062
       0.167        0.000       68.375      689.320
       0.168     1008.400       68.625      689.449
       0.169        0.000       68.875      689.707
       0.170        0.000       69.000      689.965
       0.171        0.000       69.125      690.223
       0.172        0.000       69.375      690.352
       0.173        0.000       69.500      690.480
       0.174     1141.600       69.875      690.867
       0.175        0.000       70.375      691.383
       0.175        0.000       70.500      691.512
       0.176        0.000       70.625      691.641
       0.177        0.000       70.875      691.902
       0.178        0.000       71.000      692.031
       0.179        0.000       71.250      692.289
       0.180      998.200       71.375      692.418
       0.181        0.000       71.625      692.812
       0.182        0.000       71.750      692.941
       0.183        0.000       72.000      693.199
       0.184        0.000       72.250      693.461
       0.185        0.000       72.250      693.590
       0.186        0.000       72.250      693.590
       0.186        0.000       72.750      694.109
       0.187        0.000       73.375      694.754
       0.188     1465.500       74.000      695.398
       0.188        0.000       74.500      695.914
       0.189        0.000       75.000      696.430
       0.190        0.000       75.125      696.559
       0.190        0.000       75.250      696.688
       0.191        0.000       75.500      696.816
       0.192        0.000       75.625      697.082
       0.193        0.000       75.875      697.211
       0.193        0.000       76.000      697.469
       0.194     1302.800       76.250      697.734
       0.195        0.000       76.500      697.996
       0.196        0.000       76.625      698.125
       0.197        0.000       77.000      698.516
       0.198        0.000       77.125      698.645
       0.198        0.000       77.125      698.773
       0.199        0.000       77.625      699.297
       0.200        0.000       78.125      699.684
       0.201     1250.400       78.250      699.812
       0.201        0.000       78.500      700.078
       0.202        0.000       78.625      700.207
       0.203        0.000       78.875      700.469
       0.204        0.000       79.125      700.727
       0.204        0.000       79.500      701.113
       0.205        0.000       79.625      701.242
       0.206        0.000       79.875      701.504
       0.207        0.000       80.125      701.762
       0.208        0.000       80.250      701.891
       0.208        0.000       80.625      702.277
       0.209     1333.400       80.750      702.406
       0.210        0.000       81.000      702.664
       0.211        0.000       81.250      702.793
       0.211        0.000       81.375      703.051
       0.212        0.000       81.625      703.180
       0.213        0.000       81.875      703.578
       0.214        0.000       82.000      703.836
       0.214        0.000       82.250      704.094
       0.215        0.000       82.500      704.352
       0.216        0.000       82.625      704.484
       0.217        0.000       82.625      704.484
       0.217        0.000       83.125      705.000
       0.218        0.000       83.250      705.133
       0.218        0.000       83.500      705.133
       0.219        0.000       83.500      705.133
       0.220        0.000       83.500      705.133
       0.220        0.000       83.500      705.133
       0.221     1877.400       83.500      705.133
       0.221        0.000       83.500      705.133
       0.222        0.000       83.500      705.133
       0.222        0.000       83.500      705.133
       0.223        0.000       83.500      705.133
       0.223        0.000       83.500      705.133
       0.224     1740.600       83.500      705.133
       0.225        0.000       83.500      705.133
       0.225        0.000       83.500      705.133
       0.226        0.000       83.500      705.133
       0.226        0.000       83.500      705.133
       0.227        0.000       83.500      705.133
       0.227        0.000       83.500      705.133
       0.228        0.000       83.500      705.133
       0.228        0.000       83.500      705.133
       0.229        0.000       83.500      705.133
       0.229        0.000       83.500      705.133
       0.230        0.000       83.500      705.133
       0.230        0.000       83.500      705.133
       0.231        0.000       83.500      705.133
       0.231        0.000       83.500      705.133
       0.232        0.000       83.500      705.133
       0.233        0.000       83.500      705.133
       0.233        0.000       83.500      705.133
       0.234        0.000       83.500      705.133
       0.234        0.000       83.500      705.133
       0.235        0.000       83.500      705.133
       0.235        0.000       83.500      705.133
       0.236     1664.800       83.500      705.133
       0.236        0.000       83.500      705.133
       0.237        0.000       83.500      705.133
       0.237        0.000       83.500      705.133
       0.238        0.000       83.500      705.133
       0.238        0.000       83.500      705.133
       0.239        0.000       83.500      705.133
       0.239        0.000       83.500      705.133
       0.240        0.000       83.500      705.133
       0.240        0.000       83.500      705.133
       0.241        0.000       83.500      705.133
       0.242        0.000       83.500      705.133
       0.242        0.000       83.500      705.133
       0.243        0.000       83.500      705.133
       0.243        0.000       83.500      705.133
       0.244        0.000       83.500      705.133
       0.244        0.000       83.500      705.133
       0.245        0.000       83.500      705.133
       0.245        0.000       83.500      705.133
       0.246        0.000       83.500      705.133
       0.246        0.000       83.500      705.133
       0.247        0.000       83.500      705.133
       0.248     1882.400       83.500      705.133
       0.248        0.000       83.500      705.133
       0.249        0.000       83.500      705.133
       0.249        0.000       83.500      705.133
       0.250        0.000       83.500      705.133
       0.250        0.000       83.500      705.133
       0.251        0.000       83.500      705.133
       0.251        0.000       83.500      705.133
       0.252        0.000       83.500      705.133
